idUsuario,nombre,username,idUniversidad,facultad,curso,clase,edad
3592,Anabel Montesinos Boada,stressedSalami9,39,Ciencias de la Educación,4,B,28
3593,Ambrosio Luján Pinilla,humorousIcecream5,18,Matemática,3,D,35
3594,Eugenio Eugenio Quirós Castells,sheepishChough9,57,Medicina,2,D,36
3595,Dorotea Bauzà Garay,peskyCardinal6,76,Psicología,6,A,28
3596,Julieta Valeria Mayo Ripoll,dearCrackers0,82,Arquitectura,3,C,47
3597,María Luisa Gual Mateu,affectedWildfowl2,70,Filosofía,6,C,33
3598,Renata Mas Barral,pacifiedEland8,38,Educación Física,5,C,18
3599,Noemí Serrano Miralles,betrayedFalcon5,68,Ciencias de la Salud,6,C,16
3600,Abel Santiago Dueñas,tautDove0,77,Medicina,2,D,44
3601,Leopoldo Moreno Ribes Folch,pleasedOwl7,32,Medicina,4,D,18
3602,Natanael Bayo Gómez,pluckyCur3,76,Arquitectura,5,B,30
3603,Cosme Giralt-Bueno,eagerDinosaur8,27,Ciencias Económicas,5,C,33
3604,Carmelo Alba,panickyWeaver4,91,Ingeniería,2,A,23
3605,Ildefonso Alsina Tamayo,artisticMagpie7,69,Arquitectura,5,C,43
3606,Brunilda Plaza Nicolás,innocentLapwing0,40,Odontología,2,B,25
3607,Ignacio Miguel Anaya,fondDoves8,66,Veterinaria,6,C,33
3608,Victor Manuel Ramírez,wingedJerky0,16,Arquitectura,2,D,49
3609,Emma de Quiroga,wakefulCake2,60,Ciencias de la Salud,4,A,22
3610,Javiera Cuevas-Criado,worriedUnicorn5,40,Información,5,B,47
3611,Nidia Sevillano Estévez,solidPorpoise3,83,Información,4,B,48
3612,Miguel Ángel de Cases,worriedRice2,19,Ciencias de la Salud,2,B,31
3613,Alejandro Sanjuan Espejo,alertCoconut9,25,Arquitectura,4,B,17
3614,Rebeca Maza Contreras,worldlyRaisins6,36,Educación Física,3,D,46
3615,Cayetana Moraleda Bartolomé,curiousPup9,88,Ciencias Económicas,4,C,34
3616,Alma Rivero Jurado,annoyedRhino4,17,Ciencias Exactas,6,D,46
3617,Laura Blasco Quintanilla,dreadfulPiglet2,90,Filosofía,1,D,20
3618,Clementina Oller Lluch,gutturalWidgeon1,77,Derecho,3,D,24
3619,Salomón del Ruiz,shyTacos6,52,Odontología,2,D,17
3620,María Del Carmen Nerea Melero Yáñez,thriftyCamel0,44,Odontología,2,C,21
3621,Fermín Torre Barros,artisticDunbird9,36,Humanidades,6,A,45
3622,Antonia Valenzuela,murkyApples8,87,Veterinaria,4,B,31
3623,Ángela Bertrán,jealousGranola9,2,Información,6,B,48
3624,Jesusa Arana Tomas,wingedViper2,2,Veterinaria,3,C,24
3625,Celia Estrada Comas,spiritedChile8,70,Ingeniería,1,B,37
3626,Iván Feliu,holisticBass5,32,Derecho,4,C,29
3627,Salomón Fuertes Olmedo,aboardJerky8,26,Química,6,B,25
3628,Valerio Maestre Costa,lazyCod1,8,Ingeniería,1,D,36
3629,Raúl del Martínez,insecureMoth2,3,Medicina,4,D,44
3630,Osvaldo Donato Español Madrigal,gutturalBagels2,12,Agronomía,4,B,28
3631,Juan Carlos Puig Hervás,cynicalBagels2,20,Veterinaria,4,B,50
3632,Juan Fonseca Cabezas,abjectFalcon4,82,Diseño,5,C,18
3633,Maite Cortés Piñeiro,soreHare5,6,Ciencias Físicas y Matemáticas,2,C,48
3634,Luisa de Sáenz,lazyWeaver6,47,Ciencias Sociales,2,A,31
3635,Salomón Vilanova Rebollo,annoyedSeagull4,55,Medicina,2,B,46
3636,Ángela Arnaiz Cánovas,aboardBoa8,6,Medicina,1,B,39
3637,Pío Gimenez Roca,anxiousRhino3,82,Ciencias Físicas y Matemáticas,1,C,46
3638,Josué Armengol Pons,gleefulJaguar6,72,Matemática,5,A,24
3639,Lisandro Gisbert Bermudez,chicChile1,70,Odontología,5,C,37
3640,Elba Cerro Tormo,trustingWhiting4,45,Ciencias de la Salud,1,D,43
3641,Erasmo Carrera-Piquer,thriftyPlover9,22,Ciencias de la Salud,2,A,30
3642,Nydia de Mayol,peskyCaribou7,50,Humanidades,6,A,39
3643,Tania Marco,contentTacos2,20,Agronomía,1,C,35
3644,Horacio Espada Perales,guiltyVenison2,25,Química,2,D,25
3645,Esteban Benítez Casanovas,pitifulCaribou1,57,Ciencias Económicas,5,A,26
3646,Etelvina del Pérez,mercifulEland5,24,Arquitectura,6,C,44
3647,Judith Roman Cadenas,ardentTortoise1,38,Ciencias Físicas y Matemáticas,3,D,24
3648,Leonel Cámara Viñas,wornoutPretzels0,4,Diseño,4,B,16
3649,Custodia Jove,dreadfulCoati7,11,Diseño,3,C,50
3650,Mariana Ayllón Abascal,insecureWigeon6,65,Educación Física,1,D,47
3651,Valentina Ochoa Morera,grumpyOatmeal2,35,Arquitectura,4,A,42
3652,Gaspar Planas-Folch,scornfulDoughnut3,78,Información,3,A,25
3653,Feliciano Coronado,giddyKitten2,12,Psicología,4,B,27
3654,Zaira Esparza Rivero,goofyGranola7,44,Química,6,A,50
3655,Federico Estrada Piquer,decimalBoa2,81,Veterinaria,3,D,47
3656,Ámbar Báez,kindGarlic0,46,Ciencias Económicas,4,D,30
3657,Federico Rojas Cañete,murkyLemur3,91,Medicina,4,A,45
3658,Amada Romero Peñalver,blissfulToucan6,16,Ciencias de la Salud,1,A,37
3659,Alondra de Pomares,lazyHawk0,13,Ciencias de la Educación,3,D,41
3660,Cesar Recio Moliner,decimalAntelope3,81,Veterinaria,1,B,50
3661,Urbano Piña Granados,excludedToucan9,47,Medicina,3,D,36
3662,Milagros Gabaldón Tello,shamefulSwift9,32,Ciencias Sociales,6,C,31
3663,Natanael Catalán,sugaryIguana3,57,Filosofía,3,A,38
3664,Sancho Marco,wingedCaribou4,72,Humanidades,3,B,32
3665,Severo Baquero Alemán,mellowHoopoe0,27,Veterinaria,5,A,46
3666,Onofre Iñiguez Ureña,unhappyCardinal1,20,Ciencias Económicas,3,D,46
3667,Pili Pulido Jara,betrayedOatmeal8,0,Ciencias de la Salud,3,D,25
3668,María Cristina Crespi Rosselló,bubblyLard4,79,Arquitectura,4,C,47
3669,Alba Sobrino,truthfulHoopoe2,62,Ciencias Económicas,1,B,17
3670,Alfonso de Morera,superiorCheese0,36,Medicina,1,C,25
3671,Cándido Gimenez Piña,ecstaticLion5,80,Psicología,4,D,41
3672,Ruy Carlos,enragedGelding1,82,Ciencias de la Educación,5,D,48
3673,Florencio Lillo-Rey,puzzledBobolink5,39,Ciencias de la Educación,2,A,44
3674,Gerardo Escribano Espada,jumpyDove5,8,Educación Física,3,D,46
3675,Florentina Mora Calatayud,artisticCur4,52,Información,1,B,50
3676,Montserrat Pou-Valencia,pridefulSmelt5,24,Ciencias Económicas,6,D,43
3677,Laura Uriarte Román,trustingMallard7,50,Derecho,2,A,32
3678,Isaías Lasa Vall,worriedPepper2,29,Química,2,C,32
3679,Roldán Llopis Cánovas,decimalChile1,84,Ciencias Físicas y Matemáticas,3,B,32
3680,Rosario Alarcón Alfonso,gloomyHoopoe9,27,Ciencias Exactas,4,D,33
3681,Víctor Roman Casares,stressedApricots8,82,Odontología,4,A,42
3682,Pablo Dueñas Galvez,grizzledUnicorn9,90,Educación Física,4,B,19
3683,Lucila Roig Frías,drearyOrange4,65,Ciencias Sociales,3,D,32
3684,Dafne Sales Frías,jubilantLion9,83,Medicina,2,B,49
3685,Modesto Leal Viñas,enragedBaboon3,43,Ingeniería,1,B,35
3686,América Encarna Lorenzo Nicolás,morbidBaboon4,87,Veterinaria,6,D,40
3687,Hernán Pinedo Porta,grumpyWeaver5,20,Ciencias Físicas y Matemáticas,5,A,33
3688,Gervasio Solsona-Barceló,soreChough6,3,Veterinaria,5,A,49
3689,Victor Rebollo Carreras,jumpyWildfowl9,55,Educación Física,1,D,32
3690,Victorino José Manuel Alarcón Jimenez,grizzledBoars0,33,Química,5,D,23
3691,Gilberto Jódar Calatayud,wingedWeaver3,80,Medicina,3,B,26
3692,Jose Carlos Girón Galiano,blissfulMandrill1,23,Ciencias Sociales,3,D,46
3693,Gervasio Amado Pareja Piñeiro,holisticApples7,23,Ciencias Sociales,1,A,26
3694,Geraldo Gaya,somberCur6,55,Ciencias Físicas y Matemáticas,4,A,48
3695,Emiliana Tapia,emptyEland6,42,Comunicación,3,D,37
3696,Carmela Garcés Posada,innocentPepper0,29,Agronomía,2,D,27
3697,Carmelo Vázquez Vilalta,superiorDinosaur3,73,Derecho,6,A,38
3698,Wálter Peñas Barceló,lovesickWidgeon2,91,Arquitectura,4,A,39
3699,Azucena Gual Monreal,sincereGarlic7,58,Ciencias Exactas,5,D,36
3700,María Belén Piñeiro Rebollo,madUnicorn6,16,Derecho,1,C,19
3701,Pepita María José Martin Hoyos,stressedWigeon8,89,Ciencias de la Salud,2,D,29
3702,Genoveva Pallarès Cadenas,grumpyMackerel2,61,Psicología,6,C,22
3703,Luís del Solana,ferventHoopoe8,69,Derecho,3,B,44
3704,Martirio Mayoral Grau,lazyRelish6,9,Comunicación,6,A,45
3705,Mariano Pomares-Sanmiguel,thriftySeagull0,15,Ciencias Sociales,4,D,35
3706,Rita Sureda Gordillo,murkyTuna5,60,Veterinaria,5,B,16
3707,Anabel Pascual Español,sugaryCurlew9,76,Matemática,4,C,46
3708,Chelo Girón Barbero,hushedOtter9,22,Comunicación,6,B,47
3709,Samu Roman Chacón,mercifulSalami9,82,Ciencias Físicas y Matemáticas,3,C,44
3710,Isabela Cisneros Serna,sincereOatmeal5,81,Veterinaria,1,D,44
3711,Amílcar Hoyos Morell,similarHawk1,65,Filosofía,1,B,38
3712,Martina Lluch Torre,gleefulRhino2,68,Información,3,A,40
3713,Cesar Rosselló Toro,emptyWildfowl3,23,Psicología,3,C,34
3714,Humberto del Ballesteros,contentSnipe3,52,Ciencias Exactas,5,C,26
3715,Perla Galiano Herrera,enviousBagels7,64,Derecho,1,A,18
3716,Nilo Iriarte Amorós,tautOwl6,24,Psicología,1,C,35
3717,Domitila Aguiló Agudo,gloomyPolenta7,11,Arquitectura,6,A,30
3718,Ligia Iborra Cámara,excitedClam6,16,Humanidades,2,C,50
3719,Blanca Arranz Elorza,pacifiedChowder7,50,Diseño,6,D,17
3720,Porfirio Diez Giner,boredUnicorn3,76,Medicina,1,D,46
3721,Lupe Alberola Ángel,stressedSnipe6,75,Ciencias Físicas y Matemáticas,5,B,37
3722,Aura Cuadrado Alegre,similarChowder1,82,Ingeniería,5,A,42
3723,Magdalena Nuñez,jealousDinosaur2,91,Ciencias Físicas y Matemáticas,6,B,35
3724,Cloe de Piñol,gleefulSwift4,3,Comunicación,4,D,46
3725,Georgina Gálvez Grau,lovesickLapwing8,69,Odontología,6,A,25
3726,Chus Piquer Álvarez,emptyMuesli3,61,Ingeniería,4,B,25
3727,Odalys Flor Arnal,finickyWildfowl3,50,Psicología,2,A,33
3728,Nazaret Jover Benítez,amusedWigeon9,60,Diseño,3,A,31
3729,Iris del Téllez,pluckyBasmati8,1,Agronomía,4,D,43
3730,Damián Rosado Marcos,trustingLeopard1,82,Psicología,6,C,32
3731,Conrado Alvarez Plana,chicWeaver2,45,Información,5,C,38
3732,Estrella Barreda Báez,crummyPretzels2,22,Odontología,2,D,33
3733,Octavia Santamaria-Mármol,puzzledSeahorse9,50,Matemática,1,D,42
3734,Ester Menendez Alcolea,thrilledTeal1,80,Derecho,5,A,25
3735,Jose Ignacio Gregorio Rosales Gilabert,mildBittern0,87,Medicina,1,C,34
3736,Amada Palomar-Royo,contentWidgeon6,87,Química,4,A,28
3737,Berta Méndez Enríquez,grudgingMare2,32,Ciencias Exactas,6,C,33
3738,Charo Peláez Aznar,worldlySnipe1,64,Química,4,C,16
3739,Cornelio Llanos-Cazorla,needyPretzels6,89,Ciencias de la Salud,6,D,47
3740,Jesús Oller Salgado,wakefulPretzels2,36,Psicología,3,A,28
3741,Valeria Prada Porras,aloofWasp5,34,Psicología,3,C,34
3742,Donato Abellán Gomis,gloomyJaguar1,28,Medicina,5,A,47
3743,Tiburcio Ramírez Adán,kindVenison1,85,Arquitectura,4,C,28
3744,Manu Monreal Plaza,cynicalDotterel1,42,Arquitectura,4,C,24
3745,Leandra Ferrer Briones,aloofFerret9,32,Ingeniería,3,B,38
3746,Malena del Cobo,artisticGarlic3,68,Información,2,A,25
3747,Eliseo Uribe Figueroa,resolvedDoughnut4,65,Arquitectura,5,A,32
3748,Gregorio Coca Alvarado,jealousHeron8,46,Ciencias de la Salud,3,C,25
3749,Visitación Perera Marin,lyingGranola0,48,Ciencias de la Salud,2,B,33
3750,Juan Bejarano,resolvedChowder6,9,Veterinaria,2,B,50
3751,Lisandro Palau Esteve,joyfulPlover1,78,Química,2,A,25
3752,Elba Galván-Arellano,ecstaticDove6,1,Ciencias Exactas,3,C,23
3753,Cirino Menendez Báez,amazedBoars5,15,Ciencias de la Educación,1,A,24
3754,Hermenegildo Aparicio Gallardo,wingedSardines3,76,Filosofía,5,D,27
3755,Visitación Mendez Escrivá,emptyBass0,54,Ingeniería,5,B,39
3756,Micaela Palmer Mir,solemnCaribou7,19,Comunicación,1,B,47
3757,Rosalina Arias,sadChamois3,68,Ciencias Físicas y Matemáticas,5,A,16
3758,Ciríaco Casas Porta,ardentDoves1,54,Matemática,1,B,30
3759,Eustaquio Toro-Garriga,dearSeafowl7,76,Química,6,B,24
3760,Malena Jerez-Terrón,excitedViper3,67,Agronomía,4,D,44
3761,Mateo Soriano Machado,zestyPepper9,47,Derecho,2,C,30
3762,Pía Reig,mereTomatoe2,69,Humanidades,4,B,16
3763,Cloe Bárcena Dávila,lyingTuna2,14,Arquitectura,3,A,29
3764,Miriam del Pereira,trustingPup6,44,Diseño,2,A,39
3765,Jafet Flor Piña,giddyBoars2,73,Ingeniería,4,C,39
3766,Carolina Ochoa Mate,soreCurlew2,68,Ciencias Económicas,5,C,45
3767,Miriam Adadia,worriedEland9,50,Arquitectura,2,C,21
3768,Maxi Ballesteros Gordillo,enragedAntelope5,13,Odontología,5,B,26
3769,Javier Infante Valverde,dreadfulLollies7,91,Agronomía,3,A,32
3770,Albina Luís Bueno,wrathfulOil5,90,Veterinaria,2,C,43
3771,Nereida Sobrino,hushedDove6,49,Ciencias de la Salud,6,A,37
3772,Magdalena Piquer Hoyos,holisticOatmeal3,26,Ciencias Exactas,3,B,50
3773,Javier Vall Barón,shamefulMussel2,59,Ciencias de la Educación,2,D,49
3774,Alba Piñeiro,mereIguana1,1,Comunicación,2,B,20
3775,Maristela Sarmiento Grau,importedDunbird0,83,Diseño,4,A,35
3776,Mauricio Ávila,cheerfulChough0,80,Ciencias Exactas,4,D,36
3777,Eutropio Haro Moliner,panickyPepper7,24,Ciencias Exactas,4,C,21
3778,Javiera Chus Fuente Oliva,abjectBaboon8,62,Matemática,5,A,34
3779,Apolinar Nogués Paz,grudgingSeagull9,54,Información,1,D,18
3780,Edu Borja Olivé,pitifulMandrill3,54,Matemática,1,D,40
3781,Itziar Domingo Mulet,ardentGatorade4,7,Psicología,4,B,34
3782,Maxi del Garzón,pacifiedToucan9,8,Ciencias Exactas,4,D,48
3783,Yago Cisneros Cánovas,vengefulEland8,27,Veterinaria,1,D,21
3784,Vanesa Pinilla Patiño,selfishBittern2,58,Filosofía,6,D,34
3785,Belén Gutiérrez,kindWasp9,82,Información,4,C,24
3786,Aurelia Ledesma,awedQuiche1,31,Ciencias Físicas y Matemáticas,5,A,41
3787,Rodrigo Marc Farré Espinosa,affectedSalami3,4,Ciencias de la Educación,3,B,32
3788,María Del Carmen del Nicolau,pitifulTermite5,83,Ciencias Económicas,4,A,34
3789,María Cristina Carbonell Villalobos,kindThrushe4,74,Educación Física,4,C,50
3790,Fidel Fajardo Fuentes,lyingClam5,5,Ciencias Exactas,1,D,49
3791,Pastora Miranda Cardona,eagerLemur3,63,Comunicación,4,D,45
3792,Carmelo Dueñas Pavón,kindVenison1,81,Medicina,2,A,40
3793,Concha Rosa Nadal Rosa,cynicalMackerel9,22,Ciencias Físicas y Matemáticas,4,A,39
3794,Hilario Barriga-Alcalde,ferventIguana2,70,Veterinaria,3,A,37
3795,Iris Carballo Manzano,enragedRat3,84,Odontología,4,C,35
3796,Régulo Artigas Lasa,adoringCoati5,63,Ingeniería,1,D,46
3797,Ligia del Velázquez,obsessedWildfowl5,3,Diseño,3,B,17
3798,Gloria Novoa-Río,boastfulPear6,83,Diseño,3,D,46
3799,Octavio Lago Rius,holisticEagle0,0,Ciencias de la Salud,6,C,22
3800,Eli Tur,grizzledPiglet8,76,Agronomía,2,A,48
3801,José Prieto Godoy,chicToucan6,47,Diseño,3,D,26
3802,Lalo Casanova Castells,boredLlama9,77,Educación Física,3,D,38
3803,Macario Roselló Sanjuan,culturedHawk1,90,Matemática,4,C,19
3804,Maxi del Carvajal,eagerZebra8,42,Matemática,3,C,39
3805,Sancho Pinto Galán,pluckyPorpoise3,46,Diseño,3,A,31
3806,Visitación Ródenas Espejo,wearyCurlew5,82,Ciencias Físicas y Matemáticas,5,B,20
3807,Cintia Alberdi Calderon,jumpyBuzzard6,6,Diseño,3,B,34
3808,Albino Juan Bautista Pascual Andrade,pleasedMagpie7,24,Filosofía,6,A,46
3809,Almudena Vilanova Novoa,sugaryBittern5,63,Arquitectura,2,B,31
3810,Javier Quintero Salcedo,eagerJerky3,86,Veterinaria,3,C,31
3811,Odalis Bernad Pulido,brainyLapwing2,8,Humanidades,3,B,20
3812,Albino Castell Tormo,culturedSalt1,38,Derecho,3,C,26
3813,Marina Verdejo Niño,excludedOcelot9,7,Agronomía,2,B,44
3814,Damián del Botella,fondWildfowl3,58,Comunicación,3,C,35
3815,Chus Noa Vilaplana Blázquez,puzzledPie0,52,Educación Física,3,A,32
3816,Jose Angel Clavero Vila,selfishBustard1,78,Educación Física,5,A,41
3817,Hilario del Rios,crushedHare5,41,Filosofía,1,B,43
3818,Tomás Chamorro Agullo,ashamedGarlic2,20,Información,3,D,33
3819,Maribel Pardo Tur,ashamedBurritos4,65,Odontología,6,A,34
3820,Mateo Ferrer Cuenca,insecureRelish6,67,Filosofía,5,A,35
3821,Elpidio Carbajo Blasco,cruelTermite2,74,Filosofía,3,A,27
3822,Emiliana de Sosa,soreCaribou6,50,Ingeniería,1,C,35
3823,Amaya Arcelia Uribe Luz,grumpyBobolink3,8,Odontología,3,A,33
3824,Donato Salazar Espinosa,mellowWidgeon1,40,Ciencias Exactas,6,D,40
3825,Duilio Lobo Duran,pridefulSwift1,68,Información,3,A,47
3826,Óscar Montaña Mascaró,mercifulAntelope9,39,Química,3,B,22
3827,Kike Aragonés,humorousChile6,83,Arquitectura,5,B,26
3828,Sebastian Sastre Castelló,lovesickTortoise4,72,Información,5,C,35
3829,Berta Gallego-Robledo,cockySnail7,31,Veterinaria,3,C,43
3830,Obdulia Sales Zorrilla,thriftyTomatoe5,32,Filosofía,1,C,36
3831,Aránzazu Luque-Roselló,enviousTomatoe8,14,Derecho,1,A,17
3832,Evangelina del Jaén,mereBoa6,28,Psicología,4,C,37
3833,Catalina Calista Roldán Barriga,ardentThrushe0,63,Humanidades,1,A,35
3834,Chucho Canales-Toledo,abjectHeron1,80,Ciencias de la Educación,3,A,22
3835,Gerardo Lloret Arce,annoyedMagpie2,90,Arquitectura,6,A,25
3836,Edu Rosselló Cabezas,anxiousSeahorse8,73,Ciencias Económicas,6,B,19
3837,Isidro Burgos Gutierrez,wrathfulRelish6,13,Matemática,3,C,33
3838,Aitana Eusebia Ferrera Rey,grizzledChough8,62,Veterinaria,5,A,28
3839,Ildefonso Bejarano Ríos,giddyMallard3,76,Información,6,C,44
3840,Ricarda Blanca Guardiola,enviousWasp1,6,Comunicación,2,B,26
3841,Clarisa Vives Barbero,sugaryTortoise0,76,Arquitectura,4,B,40
3842,Gema Ortiz-Manuel,crushedBoa8,88,Diseño,1,C,16
3843,María Belén Porta Corbacho,zestyJerky4,89,Humanidades,1,A,47
3844,Calixta Mascaró-Aguiló,innocentEagle1,60,Ciencias de la Educación,4,D,38
3845,Manuelita Azcona Salazar,ardentLocust6,18,Comunicación,5,D,30
3846,Valerio del Pacheco,pridefulLapwing1,7,Psicología,2,B,27
3847,Ani Blanch Vilaplana,wakefulMussel8,7,Ciencias Económicas,1,C,31
3848,Pepita Jordán Ayuso,cockyBittern6,48,Información,4,B,29
3849,Nydia Jover Belmonte,puzzledPonie4,78,Información,6,D,42
3850,Teobaldo Pardo Palmer,importedJerky7,27,Comunicación,1,A,28
3851,María Andrade,goofyPoultry5,59,Comunicación,1,D,16
3852,Galo Saavedra Feliu,solemnBobolink2,54,Ciencias Económicas,2,C,49
3853,Teodora Manso Gracia,culturedTuna3,70,Veterinaria,3,C,46
3854,Pilar Anaya Soria,excludedOwl1,42,Química,4,D,45
3855,Quirino Carballo Cruz,pluckyPear7,17,Ciencias Exactas,2,A,31
3856,Florentina Acedo-Otero,mildMackerel9,87,Psicología,5,C,24
3857,Saturnino Villena Robledo,joyfulGelding3,23,Información,4,C,46
3858,Ani Aguilar Campillo,artisticFish4,86,Agronomía,5,D,21
3859,Fernanda Arellano Luz,relievedCockatoo7,19,Filosofía,1,B,34
3860,Chelo Maribel Zaragoza Aznar,mildPear8,82,Información,4,C,26
3861,Adelaida Mate Meléndez,lazyCardinal1,89,Diseño,4,C,40
3862,Armando Zamora Montero,debonairWasp6,1,Ciencias de la Educación,6,A,22
3863,Bernardino Ballester Ibañez,amusedCake9,15,Medicina,4,D,16
3864,Saturnina Coello Roig,thrilledRat5,59,Veterinaria,1,B,29
3865,Pili Gimenez Gabaldón,amusedDingo7,25,Filosofía,1,C,40
3866,Eva Roda Manuel,cheerfulMacaw2,86,Ciencias de la Salud,3,A,50
3867,Ildefonso del Escalona,bubblyMallard4,64,Ingeniería,1,B,28
3868,Jacinto Pelayo Lucena,goofyPlover0,85,Diseño,5,C,34
3869,Teodoro Montserrat Oliver,cautiousBurritos2,75,Ingeniería,5,A,33
3870,Donato Martorell Hervás,wornoutThrushe6,85,Ciencias de la Salud,3,B,28
3871,Roque Lozano Blanca,wakefulTermite6,36,Derecho,3,B,47
3872,Nereida Posada Vara,spiritedJerky7,33,Filosofía,5,B,17
3873,Almudena del Cobo,pitifulCockatoo0,8,Derecho,3,B,19
3874,Eva del Aguilera,outlyingRaisins9,84,Psicología,1,C,37
3875,Jose Francisco Gilabert Morales,tautDoughnut6,68,Veterinaria,2,B,31
3876,Moisés Carrasco Aguado,grumpyMare3,21,Filosofía,2,B,27
3877,Ani Agullo Pellicer,unhappyPup8,43,Educación Física,4,B,27
3878,Pablo Bernal Frías,selfishZebra9,19,Derecho,6,B,39
3879,Remigio Luís Moliner,chicGnu9,14,Ciencias de la Salud,3,B,36
3880,Fabricio Carbajo Bru,pluckyMussel2,6,Educación Física,1,C,38
3881,Ligia Castell Cervantes,hushedTomatoe2,45,Información,3,D,27
3882,Brunilda Millán,wornoutBass0,41,Educación Física,5,D,50
3883,Felisa Solano,unhappyDotterel1,0,Ingeniería,6,A,39
3884,Soledad Aguirre Diez,eagerOatmeal4,55,Derecho,4,C,17
3885,Manuela Arias-Sanmiguel,yearningCockatoo3,69,Ingeniería,6,B,28
3886,Marco Pedro Robledo,sheepishViper3,30,Veterinaria,5,D,44
3887,Francisco Jose Catalán Viana,wornoutSalt3,34,Derecho,6,C,45
3888,Úrsula Peñalver Colom,mildViper1,14,Humanidades,1,A,40
3889,Eufemia Villaverde Bermejo,ardentMandrill2,87,Arquitectura,6,B,19
3890,Raúl del Pino,dejectedDoves6,83,Derecho,1,A,47
3891,Ámbar Blasco Aparicio,hushedSardines9,70,Ciencias de la Educación,6,B,22
3892,Mario Seco Cortina,blissfulJerky9,79,Filosofía,3,C,16
3893,Édgar Peinado-Perales,giddyWasp6,24,Química,6,A,28
3894,Blanca Busquets Cervantes,grizzledLizard0,90,Psicología,3,A,50
3895,Baldomero Mulet Peiró,jumpyChowder3,31,Humanidades,4,B,39
3896,Nilda Feliu Campillo,crushedMuesli0,46,Medicina,5,C,48
3897,Narciso Jurado-Anaya,goofyWeaver6,24,Filosofía,3,C,20
3898,Felix Rubio-Vallés,innocentCaviar7,81,Arquitectura,2,C,24
3899,Wálter Toro-Sarmiento,kindCow3,24,Comunicación,2,B,47
3900,Serafina Ruiz Cuéllar,annoyedPlover5,18,Veterinaria,3,C,47
3901,María Ángeles Caro Maestre,forsakenBuzzard7,72,Medicina,5,D,23
3902,Porfirio Cáceres Codina,sheepishPudding2,85,Veterinaria,1,B,19
3903,Ascensión Acosta Planas,similarPonie4,82,Ciencias de la Educación,1,C,20
3904,Juliana Ramis-Salom,grudgingFlamingo7,47,Agronomía,3,A,42
3905,Patricia Navarrete Villegas,somberBuck8,2,Ingeniería,1,A,24
3906,Santos de Bernal,affectedSalami2,15,Ingeniería,1,A,38
3907,Juan Pablo Calvo Daza,cruelWeaver9,7,Odontología,2,C,38
3908,Eloy Huguet,debonairSnipe7,11,Ciencias Económicas,2,B,33
3909,Custodio Porta Manuel,amusedOil0,60,Humanidades,2,D,22
3910,Apolonia Caro Rosell,ashamedFalcon1,79,Humanidades,4,A,39
3911,María José Zabala Boix,needfulDove9,20,Arquitectura,2,B,31
3912,Perla Rosa Adadia,superiorCordial1,29,Medicina,4,D,48
3913,Pascuala de Sáez,cruelPolenta8,12,Ciencias de la Educación,1,A,37
3914,Elodia Silvia Quintero Reig,sugaryLemur8,26,Comunicación,2,A,17
3915,Daniel Barrera Fortuny,debonairChile7,89,Ciencias de la Educación,6,D,19
3916,Prudencio Gálvez Oliver,lovesickPretzels5,19,Ciencias Económicas,6,C,20
3917,Blanca Egea Boada,somberUnicorn5,27,Medicina,2,D,21
3918,Vito Nicolau,enviousLard1,90,Veterinaria,1,A,27
3919,Heraclio Lago Sosa,wearyDinosaur5,54,Ciencias de la Educación,3,C,43
3920,Nicolás Amat Perelló,spiritedTomatoe1,53,Comunicación,6,A,34
3921,José del Albero,pleasedPepper1,82,Ciencias Físicas y Matemáticas,1,D,50
3922,Paco Cueto Botella,ardentApples2,42,Derecho,1,A,32
3923,Omar de Ayllón,outlyingJaguar0,47,Ciencias Físicas y Matemáticas,1,D,38
3924,Josefina Bonet Palomino,stressedApricots5,12,Filosofía,6,D,50
3925,Marcelo Pardo Girón,curiousTermite2,73,Ciencias de la Educación,3,A,34
3926,Jose Checa,unhappySheep4,69,Psicología,4,D,45
3927,Anita Galindo Gonzalo,obsessedApricots8,74,Veterinaria,2,C,18
3928,Iris de Sanmartín,similarAntelope9,30,Filosofía,4,A,29
3929,Elvira Rovira Coronado,cockyCoconut8,68,Filosofía,6,B,35
3930,José Luis Nicolau,troubledApricots8,82,Información,1,A,39
3931,Chita Carrillo Castelló,curiousMoth5,34,Humanidades,4,B,42
3932,Jacinta Garrido Gisbert,holisticRelish1,37,Filosofía,4,A,41
3933,Alejo Mir-Fernandez,grizzledBittern5,21,Humanidades,3,D,24
3934,Lope de Donaire,drearySnipe8,46,Información,4,B,33
3935,Evelia Contreras Royo,cockyPudding1,9,Arquitectura,3,D,25
3936,Eusebia Almazán Guzman,fondPepper0,46,Medicina,6,B,33
3937,Chus Arribas Barbero,panickyPlover9,64,Comunicación,6,B,22
3938,Hilario Ferrándiz Bejarano,mercifulPudding1,27,Medicina,5,D,41
3939,Laura Castro Cornejo,dejectedCod4,40,Ciencias Físicas y Matemáticas,2,A,19
3940,Sancho Bonet Alarcón,crummySheep4,69,Matemática,6,B,24
3941,Toribio Duran,enragedCow6,59,Medicina,4,B,47
3942,Xiomara Giménez,pitifulSwift3,67,Filosofía,5,A,27
3943,Ariel Batalla Adán,aboardRat2,73,Arquitectura,4,B,48
3944,Marcos Sevilla,offendedSnail4,57,Agronomía,3,D,24
3945,Jordi Carmelo Perales Rozas,decimalCaviar4,45,Ciencias Económicas,6,A,30
